,me_mean,me_std
647,100.2,18.07097119692243
648,100.0,18.36300628982085
649,100.2,18.840382161729096
650,100.2,18.65904606350496
651,100.0,18.952572384771415
652,99.8,18.903967837467352
653,100.6,19.2
654,100.8,19.009471323527123
655,100.4,19.427815111329426
656,100.6,19.314243448812586
657,100.4,19.26239860453521
658,100.8,19.425756098540926
659,101.0,19.308029417835474
660,101.2,19.197916553626335
661,101.6,18.948350851723216
662,102.0,18.536450577173614
663,102.2,18.24719156473127
664,102.2,18.65904606350496
665,102.6,19.022092419079453
666,102.6,18.863721796082555
667,103.0,18.89973544788392
668,103.2,18.170305445974208
669,103.0,18.72965562950905
670,103.4,18.315021157508934
671,103.8,18.519179247472064
672,103.8,18.68047108613699
673,104.2,18.76592656918384
674,105.0,19.0473095212946
675,105.0,19.235384061671343
676,105.4,18.821264569629747
677,105.0,19.0473095212946
678,105.0,19.224983745116667
679,105.2,19.281078807992046
680,105.2,19.281078807992046
681,105.6,19.458674158328463
682,106.0,19.380402472601027
683,105.8,19.85346317396539
684,105.8,19.873600579663467
685,105.6,20.005999100269896
686,105.8,20.67268729507608
687,106.0,20.97617696340303
688,106.4,20.732583051805193
689,107.0,20.80384579831335
690,107.2,20.073863604199367
691,107.2,20.073863604199367
692,107.6,19.985995096566995
693,107.6,19.64281038955475
694,107.4,19.334942461771124
695,108.0,19.3183850256692
696,107.4,19.095549219648017
697,107.0,19.3183850256692
698,107.4,19.68349562450735
699,107.8,19.620397549489155
700,108.4,19.845402490249473
701,108.4,19.845402490249473
702,108.2,19.78282083020518
703,108.4,19.845402490249473
704,108.6,19.550959055759897
705,108.6,19.550959055759897
706,109.0,19.483326204732087
707,109.0,19.483326204732087
708,109.0,19.483326204732087
709,109.2,19.78282083020518
710,109.4,19.489484344127735
711,109.2,19.610201426808448
712,109.6,19.622436138257655
713,109.6,19.622436138257655
714,109.8,19.671298889498882
715,109.8,19.332873557751316
716,110.2,19.5386795869117
717,110.4,19.59183503401353
718,110.2,19.630588376307013
719,110.0,19.91983935678197
720,110.2,20.073863604199367
721,110.2,19.943921379708655
722,110.4,20.254382241875458
723,110.4,20.283983829612957
724,110.4,20.597087172704786
725,110.4,20.14547095503106
726,110.4,20.015993605114886
727,110.2,20.173249614278806
728,110.2,20.7499397589487
729,110.4,21.152777595389214
730,110.6,21.453204888780604
731,110.6,21.694238866574693
732,111.0,21.51278689523977
733,111.4,21.443880245888334
734,111.8,21.273457640919588
735,111.8,21.273457640919588
736,112.2,21.40467238712146
737,112.6,21.434551546510132
738,112.4,21.60185177247543
739,112.4,22.07804339156892
740,112.2,22.076231562474607
741,112.0,21.568495543268657
742,112.4,21.209431864149497
743,112.2,21.301643129110957
744,112.2,21.216974336601343
745,112.2,21.70161284328886
746,112.6,21.555509736491967
747,113.4,21.813757127097567
748,113.4,22.294393914165955
749,113.6,22.339203208709122
750,113.8,21.599999999999998
751,113.8,21.51650529244933
752,113.6,21.434551546510132
753,114.2,21.311030007955974
754,114.4,21.35977527971678
755,114.8,21.720036832381293
756,114.6,21.74948275247023
757,114.8,21.81192334481304
758,114.8,21.81192334481304
759,114.6,22.068982758613956
760,114.8,21.885154785835994
761,115.2,21.442014830700963
762,115.2,21.469979040511426
763,115.0,22.208106627986098
764,115.2,22.506887834616318
765,115.0,22.662744758744473
766,115.4,22.49088704342272
767,115.4,22.712111306525422
768,115.4,22.659214461229674
769,115.8,22.771912523984454
770,115.6,22.720915474513784
771,116.0,22.794736234490628
772,116.2,22.920732972573106
773,116.4,23.03562458454296
774,116.8,23.172397372736384
775,117.8,23.172397372736384
776,118.0,23.246505113672463
777,118.0,23.16894473211933
778,118.2,23.45548976252681
779,118.4,23.52530552405218
780,118.4,23.268863315598377
781,118.6,23.5762592452662
782,119.2,23.198275797998438
783,119.6,23.01825362619849
784,119.4,22.948638303829707
785,119.4,22.703303724348135
786,119.8,22.903274875004232
787,120.2,22.56014184352572
