,me_mean,me_std,opp_mean,opp_std
469,136.4,15.602563891873668,72.4,18.916659324521333
470,136.8,15.942396306703708,72.4,18.916659324521333
471,137.0,15.786069808536892,72.4,18.916659324521333
472,137.0,15.786069808536892,72.6,18.8849146145806
473,137.2,15.471263684650973,72.8,18.988417522268676
474,137.2,15.471263684650973,72.8,18.988417522268676
475,137.2,15.471263684650973,73.0,18.85735930611707
476,137.6,15.001333274079341,73.2,18.967340351245873
477,138.0,14.818906842274163,73.2,18.967340351245873
478,138.2,14.661514246489002,73.2,18.967340351245873
479,138.4,14.513442045221389,73.2,18.967340351245873
480,138.8,14.510685717773642,73.4,18.842505141302205
481,139.2,14.316424134538623,73.4,18.842505141302205
482,139.6,14.595889832415152,73.6,18.958902921846505
483,139.8,14.455448799674121,73.6,18.958902921846505
484,140.0,14.324803663575986,73.6,18.958902921846505
485,140.4,14.388884598883958,73.8,18.8403821617291
486,141.2,14.260434775980709,73.8,18.8403821617291
487,141.8,14.260434775980709,73.8,18.8403821617291
488,142.2,14.048487463068756,73.8,18.8403821617291
489,142.6,14.122322755127783,74.0,18.804254837669053
490,142.8,14.330387294138285,74.2,19.114392483152585
491,143.2,14.218298069740976,74.2,19.114392483152585
492,143.4,14.347125147568763,74.4,19.23122460999299
493,143.8,14.330387294138285,74.6,19.2
494,144.0,14.0,74.6,19.2
495,144.8,14.133647795243801,74.6,19.2
496,145.0,14.268847185389575,74.8,19.3225257148231
497,145.0,14.268847185389575,74.8,19.3225257148231
498,145.2,14.133647795243801,75.4,19.303885619221845
499,145.2,14.133647795243801,75.6,19.602040710089344
500,145.4,14.249210504445502,75.8,19.487431847218865
501,145.4,14.249210504445502,76.0,19.788885769542457
502,145.8,13.78985134075056,76.0,19.788885769542457
503,146.0,14.0,76.2,19.507947098554475
504,146.4,13.893883546366725,76.4,19.815145722401336
505,146.6,14.008568806269967,76.6,20.12560558095085
506,147.4,14.333178293735134,76.8,20.013995103427
507,147.8,14.133647795243801,77.0,20.12958022413781
508,148.2,14.483093592185337,77.2,20.023985617254123
509,148.6,14.277254638059798,77.6,20.450916849862747
510,148.8,14.4138821973818,78.0,20.53290042833696
511,149.2,14.770240350109406,78.4,20.8
512,149.6,14.60958589419974,78.4,20.8
513,149.8,14.770240350109406,78.4,20.8
514,150.2,14.5657131648265,78.8,21.22639865827456
515,150.2,14.5657131648265,78.8,21.22639865827456
516,151.0,14.872793954062566,78.8,21.22639865827456
517,151.8,14.675149062275313,79.0,21.354156504062622
518,152.0,14.366627996854376,79.2,21.075103795711186
519,152.6,14.568459081179451,79.2,21.075103795711186
520,152.6,14.568459081179451,79.4,21.37849386650051
521,153.0,14.845874847916509,79.4,21.37849386650051
522,153.4,14.8,79.4,21.37849386650051
523,153.8,15.091719583930786,79.4,21.37849386650051
524,154.0,14.778362561528933,79.4,21.37849386650051
